,Date,Keyword,Platform Name,Search Url,Chinese Reviews,English Reviews,Sentiment Using TextBlob Scores,Sentiment Using ML Model
142,"March 24, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or140-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 游客和当地人的美食天堂我住在墨尔本的朋友带我们来到这里。大楼内还有很多小吃摊，外面也有好多。里面有海鲜，肉，面包，奶酪和其他美食。它很受当地人和游客的欢迎。周末时的大楼外，有现场音乐和街边小吃摊。食物的选择种类很多。我建议来这里。感谢 calvin2424 ,"A food paradise for tourists and locals. My friend who lives in Melbourne brought us here. There are many food stalls in the building, and many outside. There are seafood, meat, bread, cheese and other delicacies. It is very popular with locals and tourists. Outside the building on weekends, there are live music and street food stalls. There are many kinds of food choices. I recommend coming here. Thank calvin2424",Positive,Positive
143,"March 9, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or140-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 充满活力的美食节建议最好是星期三晚上去市场。早点去（下午5点开始）你将能够看到所有东西，在它变得非常忙碌之前。这里的摊位出售所有我能想到的国家的食品。找一张桌子，然后喊人去拿食物回来，如果你想坐着吃的话。越晚桌子越是难找，因为人会越来越多。没有多少礼品摊，因为夜市的重点是吃和喝，这是受到当地人和游客的大力支持的。如果你想聊天，请远离现场音乐舞台。感谢 kby121148 ,"The vibrant food festival recommends going to the market on Wednesday night. Go early (start at 5 pm) and you will be able to see everything before it gets very busy. The stall here sells food from all the countries I can think of. Find a table and call someone to get food back, if you want to sit and eat. The later the table is harder to find, because there will be more and more people. There are not many gift stalls, because the night market focuses on eating and drinking, which is strongly supported by locals and tourists. If you want to chat, stay away from the live music stage. Thank kby121148",Neutral,Positive
144,"March 4, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or140-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 讨价还价的乐趣露天市场充斥着纪念品从手袋到地毯。品种繁多，使得这里成为一个参观的好地方可以在这里玩大约半天。大多数商品都来自中国。要想得到物美价廉的商品，你需要磨炼你的谈价技巧！在砖头市场里有一个很好的食物市场。在这里购买新鲜海鲜也很好。提示-早点到达露天市场。他们早在下午3点就关门了。感谢 Mahakavi ,"The fun of bargaining The open-air market is full of souvenirs from handbags to carpets. The variety makes this a good place to visit and you can play here for about half a day. Most of the products come from China. To get high-quality and inexpensive products, you need to hone your bargaining skills! There is a good food market in the brick market. Buying fresh seafood here is also good. Tip-arrive at the outdoor market early. They closed as early as 3 pm. Thanks Mahakavi",Positive,Positive
145,"March 2, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or140-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 超棒的市场这是墨尔本参观的一个多么美妙的地方。我们一开始就能闻到鱼的味道！！但在进入到这个有着多种商店的市场后感觉太棒了。有美妙的咖啡，美味的巧克力，有着超多果酱的甜甜圈，有太多可以尝试的食物。这是参观墨尔本必须来的地方。感谢 575malh ,"Awesome market. What a wonderful place to visit in Melbourne. We can smell the fish from the beginning! ! But it feels great after entering this market with a variety of stores. There are wonderful coffee, delicious chocolate, donuts with a lot of jam, there are so many foods to try. This is a must to visit Melbourne. Thank 575malh",Positive,Positive
146,"February 20, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or140-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 夏日周三晚上的夜市!!!满酷炫的平常的市集，到了夏日晚上变成美食夜市有各式料理，非常多元，各国的风情都可以看到以食物为主，只有少数卖东西的店家，与平常的市集差异很大也有一些表演，音乐、街头艺人的技艺很值得来看看，吃吃东西感谢 FrequentFlier806040 ,"A night market on Wednesday night in summer!!! A cool and usual market, it becomes a gourmet night market in summer night. There are various dishes, very diverse, and the customs of all countries can be seen. Food is the main thing, only a few sell things. The store is very different from the usual market, and there are also some performances. Music and street performers’ skills are worth visiting. For food, thanks to FrequentFlier806040",Neutral,Neutral
147,"February 16, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or140-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 超棒的体验！昨晚我们第一次来这里的时候大概6点45左右。哇，真是够大的！熙熙攘攘，比肩继踵，热闹非凡。各种各样的酒吧，围绕着中间卖葡萄酒、啤酒、软饮料和水等的市场。那里还有很多小乐队或者艺人，在小小的舞台上演奏音乐，这是我想不到的。都是自由演唱，我当然不能错过加入进去！算上我在内一共用5个乐队，都很不错，而且可以玩各种各样的音乐。可选择的食物也是不可思议的，你可以享受到来自世界各地的美食。这里的场地大到你难以想象，有多少的人在这里更是无法描述。这让我想起了我在泰国时候感受到的夜市的气氛。这里是个很棒的地方，来这里一定是一个不错的体验，当然我肯定还会再来的。感谢 PaulForster ,"A great experience! When we first came here last night it was about 6:45. Wow, it's big enough! Bustling, one after another, and lively. Various bars surround a market selling wine, beer, soft drinks and water in the middle. There are also many small bands or artists playing music on a small stage, which I never thought of. They are all free singing, of course I can’t miss to join in! Counting I share 5 bands in the inner one, they are very good and can play a variety of music. The choice of food is incredible, you can enjoy food from all over the world. The venue here is so big that you can hardly imagine it, and it is even harder to describe how many people here. This reminds me of the night market atmosphere I felt when I was in Thailand. This is a great place, it must be a good experience to come here, of course I will definitely come again. Thank PaulForster",Positive,Positive
148,"February 15, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or140-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 好吃好逛的好地方这个市集除了某一天会休息外，平日白天是个好逛的传统市集，有吃有逛又有纪念品可以买！一部分是传统市场，可以体会买菜的乐趣。星期三晚上，这里会化身为夜市，跟多吃喝玩乐都可以在这里体验，相当值得一去！感谢 sdlcxp ,"A good place to eat and go shopping. This market is not only closed one day, it is a traditional market for shopping during the day on weekdays. There are food, shopping and souvenirs to buy! One part is a traditional market, where you can experience the joy of buying vegetables. On Wednesday night, this place will be transformed into a night market. You can experience it here as much as you can eat, drink and play. It is worth a visit! Thank sdlcxp",Positive,Positive
149,"February 7, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or140-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 菜市场最吸引十分后悔在墨尔本的住宿没有厨房设备，鱼市场菜市场便宜又吸引，是煮妇的天堂。另有熟食摊档也不错，价格也是便宜，总结这里价性比超高的。反而干货市场卖的都好像是大陆货。感谢 karysuen ,"The vegetable market is the most attractive. I regret that my accommodation in Melbourne does not have kitchen equipment. The fish market is cheap and attractive. It is a paradise for cooks. There are also cooked food stalls that are also good and the prices are cheap. In summary, the price-performance ratio here is super high. Instead, the dry goods market seems to sell products from mainland China. Thank karysuen",Positive,Positive
150,"February 5, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or150-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 充满乐趣的旅游胜地维多利亚女王市场里有各种摊位，如水果、蛋白石、家禽、纪念品和美食等。绝对是一个探索美味的地方。也有一些咖啡馆值得尝试和探索！1  感谢 kings2ng ,"There are various stalls in the fun-filled tourist attraction Queen Victoria Market, such as fruits, opals, poultry, souvenirs and delicacies. Definitely a place to explore deliciousness. There are also some cafes worth trying and exploring! 1 Thanks kings2ng",Neutral,Positive
151,"January 26, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or150-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 食物万花筒！这个市场有手工艺品和衣服，但是食物货摊是展出的最佳。从墨西哥到埃塞俄比亚，还有两者之间的任何东西。我们享用了一顿埃塞俄比亚炖菜，还有无面筋的面包，是他们的传统，接下来是很棒的冰淇淋！感谢 kareneX2397DI ,"Food kaleidoscope! This market has handicrafts and clothes, but the food stalls are the best on display. From Mexico to Ethiopia, and anything in between. We enjoyed a meal of Ethiopian stew and gluten-free bread, which is their tradition, followed by great ice cream! Thank kareneX2397DI",Positive,Positive
152,"January 23, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or150-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 有特色的大市场这个市场非常大，室内主要卖生鲜和肉类，室外是瓜果蔬菜已经售卖纪念品，蔬菜和水果价格还可以，可以买一些，纪念品就质感差很多，而且基本都是中国制作的小玩意，感觉淘宝上都有，还便宜体验日期：2017年1月感谢 OnAir50927216429 ,"There is a large market with special characteristics. The market is very big. It mainly sells fresh food and meat indoors. Outdoors are fruits and vegetables. Souvenirs are sold. The prices of vegetables and fruits are not bad. You can buy some. The souvenirs have a lot of texture and are basically Chinese. The gadgets made are available on Taobao, and they are cheap. Date of experience: January 2017 Thanks to OnAir50927216429",Positive,Positive
153,"January 21, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or150-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 人山人海选择了星期三的维妈夜市，人潮真多，没有认真去看，因为人真的很多，虽然有很多特别的小贩滩档，但真是太多人了，不建议参加夜市。感谢 DannyL2776 ,"The crowds chose the Wei Ma night market on Wednesday. There were so many people and I didn't take it seriously, because there are really many people. Although there are many special hawker beach stalls, there are too many people. It is not recommended to participate in the night market. Thank DannyL2776",Positive,Positive
154,"January 21, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or150-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 快结束时的水果好便宜要买比较便宜的旅游商品的时候，可以来捡便宜，如果觉得超市的水果很贵的话，可以考虑在打烊前到，可以买到折价的金额，漫画算得了感谢 404ryanp ,"The fruits are so cheap at the end of the day. When you want to buy cheaper tourist goods, you can pick them up. If you think the fruits in the supermarket are expensive, you can consider arriving before closing. You can buy the discounted amount. The comics are counted. Thank you 404ryanp",Neutral,Positive
155,"January 5, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or150-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 趣味多多的夜市每周三前往夜市对我来说是件很享受的事情。 如果驱车前往，请记得早点去，因为停车难真是个噩梦。夜市是下午5点开始的，但我们6点才到，因此不得不把车泊在了3个街区外的地方。夜市的食物味道非常棒，有来自各种文化的众多系列美食供客人选择，但是必须早点过去以免要排长龙。美味可口的甜点，咖啡，精选的各式酒水，每个到这儿的人都能品尝到自己喜欢的东西。这里提供的餐桌餐椅不是很够，因此要做好站着吃的心理准备。另外还有一个乐队在这表演。虽然这里也有一些卖蜡烛，水晶或者衣服的商店，但主要还是以食物酒水为主。感谢 freakymonkey ,"Fun Night Market Going to the night market every Wednesday is a very enjoyable thing for me. If you drive there, please remember to go early, because parking is a nightmare. The night market started at 5pm, but we arrived at 6pm, so we had to park our car 3 blocks away. The food in the night market tastes great. There are many series of delicacies from various cultures for guests to choose from, but you must go there early to avoid long queues. With delicious desserts, coffee, and a selection of various beverages, everyone who comes here can taste what they like. The dining table and chairs provided here are not enough, so be prepared to eat while standing. There is also a band performing here. Although there are some shops selling candles, crystals or clothes, they mainly focus on food and drinks. Thank freakymonkey",Positive,Positive
156,"January 4, 2017",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or150-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 周三晚上的夜市不可错过到墨尔本刚好是周三，白天的早市公休，晚上有精彩的夜市。夜市聚集了各国的美食，实在不能错过。结束时间大约是晚上10点，如果比较晚到店家还会做出清特价，吃宵夜的可以捡便宜。感谢 Jim_Chen0507 ,"The night market on Wednesday night is not to be missed. Melbourne is just on Wednesday. The morning market is closed during the day and there is a wonderful night market at night. The night market gathers delicacies from all over the world, which is not to be missed. The end time is about 10pm. If you arrive at the store late, you will be able to make a special offer. If you eat late-night snacks, you can pick it up. Thank Jim_Chen0507",Positive,Positive
157,"December 29, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or150-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS," 方便热闹的市场昨天去了 South Melbourne Market , 今早转到 Victoria Market , 两者比较，当然 Victoria 大很多，品类选择也多很多，但若论 Oyster 而言，明顕 South Melbourne 选择更多，也️座位可供舒服食用，Victoria 只能站着食，不太理想！感谢 samuelhoky ","The convenient and lively market went to South Melbourne Market yesterday, and moved to Victoria Market this morning. Comparing the two, of course, Victoria is much larger and there are many more category choices, but in terms of Oyster, South Melbourne has more choices. The seats are comfortable to eat, Victoria can only eat standing up, which is not ideal! Thank samuelhoky",Neutral,Positive
158,"December 26, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or150-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 很一般非常一般 看看可以 没什么特色 就是菜市场加集市。集市大多东西都是中国的。有些商贩都是国人。一样东西和价格这里是澳币结算。体验日期：2016年12月感谢 lilili1010 ,"Very general, very general. See if you can. There is no special feature. It is a vegetable market and a bazaar. Most things in the bazaar are Chinese. Some vendors are Chinese. One thing and price are settled in Australian dollars here. Date of experience: December 2016 Thanks lilili1010",Neutral,Neutral
159,"December 25, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or150-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 逛逛晚上有小夜市~有很多各式各样的小摊摆饰不同的东西~还有很多小吃~夜晚很热闹~很好逛~很好玩~值得一去~感谢 hullingc ,There is a small night market in the evening~ There are many different kinds of stalls and different things~ There are also many snacks~ The night is very lively~ It is very good to go shopping~ It is fun~ Worth a visit~ Thanks hullingc,Positive,Neutral
160,"December 23, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or160-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 有很多选择走进这里，你会觉得真的很大，有各种各样的奶酪和萨拉米！然后，你会发现这里真的与众不同，很大很大，有很多物品可供选择，想买什么都可以。如果你是在关门之前去的，一些卖肉的店主会给你很低的价格，因为必需要把东西卖完。总之，这里值得一来，值得你去市场的每个角落里都探索一番。感谢 LindiLB ,"There are so many choices to walk in here, you will feel really big, there are all kinds of cheese and salami! Then, you will find that it is really different here, it is very big, there are many items to choose from, you can buy anything you want. If you go before closing, some meat shop owners will give you very low prices, because you have to sell out. In short, it is worth a visit, and it is worth exploring every corner of the market. Thank LindiLB",Neutral,Positive
161,"December 18, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or160-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 食物美妙的食物这个市场，是墨尔本地标性标志，搜集了各个地方最好的一些食物。尤其是周三因为晚上的夜市会如火如荼，外加四周令人激动的氛围。有轨电车很方便可以到达，这是你在墨尔本必看必做的事。感谢 253SA ,"Fantastic food. This market is a landmark of Melbourne. It has collected some of the best food from various places. Especially on Wednesday because the night market will be in full swing in the evening, plus the exciting atmosphere around. The tram is very convenient to reach, which is a must-see and must-do in Melbourne. Thank 253SA",Positive,Positive
162,"December 15, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or160-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 规模很大的菜市场占地很大，有各种各样的商品，新鲜的菜蔬，小商品纪念品（比别处要便宜），上午来的时候没有碰到打折，蔬菜比超市里还是卖的要贵一些。买了两只考拉玩偶，回去一看made in China。因为是菜市场，附近的车流人流都有点混乱，晚上6点过来的时候已经基本没有人啦。附近停车不太方便。  >  >  >体验日期：2016年11月感谢 Roam58893903554 ,"The large-scale vegetable market occupies a large area, with a variety of products, fresh vegetables, small souvenirs (cheaper than elsewhere), and there is no discount when I come in the morning. Vegetables are more expensive than those sold in the supermarket. some. I bought two koala dolls and went back to see made in China. Because it is a vegetable market, the traffic and people nearby are a bit chaotic, and there are basically no people when they arrive at 6 o'clock in the evening. Parking nearby is not convenient. >> >Experience Date: November 2016 Thanks Roam58893903554",Neutral,Positive
163,"December 4, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or160-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 食物的天堂我们留在墨尔本的同时，参观了这个市场。真希望我们老家也有这么一个市场。不敢相信这里是这么的繁忙，我们见识了这里所有的拥挤与喧闹。我从没在一个地方见过这么新鲜的鱼和贝类。令人惊讶的新鲜水果/蔬菜奶酪。而且新鲜的面包也特别好闻。这里满足每个人的需求。我们甚至在参观其他地方前，在这里的小咖啡馆里解决了午餐。很庆幸我们在行程单中添加了这个景点，超值。如果你想要soverniers，来这里吧，比其他商店都便宜。感谢 pldyi ,"Food Paradise We visited this market while staying in Melbourne. I really hope that our hometown also has such a market. Can't believe it is so busy here, we have seen all the crowds and noise here. I have never seen such fresh fish and shellfish in one place. Surprisingly fresh fruit/vegetable cheese. And the fresh bread smells particularly good. Here to meet everyone's needs. We even settled for lunch in a small cafe here before visiting other places. Fortunately, we added this attraction in the itinerary, which is great value. If you want soverniers, come here, it's cheaper than other shops. Thank pldyi",Positive,Positive
164,"December 3, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or160-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 夏日的晚上一定不容错过这家餐馆这里有各种各样的餐饮，可供你选择，汉堡包，尤其美味，这里的马卡龙商店也值得去体验一番，选择的东西实在是太多了，简直琳琅满目，而且这里的饭菜也都非常的好吃来这里吧，整体的氛围让人觉得相当值得向你推荐，食物也都非常美味，值得一来感谢 LeesaTip ,"This restaurant is not to be missed on summer evenings. There are a variety of food and beverages for you to choose from. Burgers are especially delicious. The macaron shop here is also worth experiencing. There are so many choices. , It’s simply a dazzling array, and the food here is very delicious. Come here, the overall atmosphere makes people think it is worth recommending to you, the food is also very delicious, it is worth coming to thank LeesaTip",Positive,Positive
165,"November 28, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or160-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS," VICTORIA QUEEN MARKET早起的人有个好去处~~~喜欢自己下厨,有可以在这买到新鲜便宜的食材~~其实最划算的时候大概是快中午了吧~~ 整潘贩准备收摊~就会听到1DOLLAR1DOLLAR的叫卖声~他们自己也划分了一些区域,像是:蔬果区,肉类区,起司醃渍杂项区,衣服用品区这样~再来听说市场旁甜甜圈很有名~好吃~好吧!我又错过了...哼!感谢 Jet647319 ","VICTORIA QUEEN MARKET There is a good place for early risers~~~ I like to cook by myself, and I can buy fresh and cheap ingredients here~~ Actually the most cost-effective time is about noon~~ The whole vendor is ready to close the stall~ I will hear the cries of 1DOLLAR1DOLLAR~ They have also divided some areas themselves, such as: vegetable and fruit area, meat area, cheese pickled miscellaneous area, clothing supplies area, and so on~ come to hear that the doughnuts next to the market are very famous~ good Eat~ ok! I missed it again...huh! thanks Jet647319",Positive,Neutral
166,"November 26, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or160-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 好逛很大的市集，不过不是天天有，蔬菜水果到接近中午时会很便宜，还有很多纪念品，不过可能都是大陆制的。 离市区很近。感谢 Mickeyshih ,"It’s a big market, but it’s not every day. Fruits and vegetables are very cheap until noon. There are many souvenirs, but they may all be made in mainland China. Very close to the city. Thank Mickeyshih",Positive,Positive
167,"November 26, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or160-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 夏天逢星期三夜晚必去11月中开始每逢星期三夜晚就会有night market有好多手作及好多食物档口会开，好热闹，适合一班人去饮啤酒食小食。但果日食蠔就会比平时系market到既贵，要留意感谢 SiuH51 ,"Must go every Wednesday night in the summer. From mid-November, every Wednesday night there will be a night market with a lot of hand-made and a lot of food stalls. It is so lively and suitable for a group of people to drink beer and snacks. But the fruit eclipse oysters will be more expensive than usual, so please pay attention to it. Thanks SiuH51",Neutral,Positive
168,"November 21, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or160-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 很大的菜市场很大的菜市场，有分蔬菜区水果区，海鲜区，肉食区，伴手礼区，美食区等等，还不错逛，是墨尔本人的厨房，可以好好比价感谢 williamwang0765 ,"Very big vegetable market. There are fruit area, seafood area, meat area, souvenir area, gourmet area, etc. It is a good place to visit. It is a Melbourne kitchen, and you can compare prices. Thanks williamwang0765",Positive,Positive
169,"November 15, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or160-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 可以随便逛逛~QVM是南半球最大规模的露天市场，全球第三大规模的露天市场，也是世界上著名旅游景点之一。主要提供海鲜、肉类、蔬菜、生果等新鲜食品，并且设有杂货区域，贩卖各种廉价的衣服鞋袜及相关旅游手信。价格都是比较实惠的。TIPS：周一到周三是不营业的。想去的小伙伴不要弄错时间了呢。还会有不定期的夜市活动。可乘Elizabeth Street沿线的55路，57路，19路电车前往。 游客还可以乘坐墨尔本免费巴士shuttle bus前往QVM。当然了，还有自驾。体验日期：2015年12月感谢 YoYoYoYolanda ,"You can wander around~ QVM is the largest outdoor market in the southern hemisphere, the third largest outdoor market in the world, and one of the world's famous tourist attractions. It mainly provides fresh foods such as seafood, meat, vegetables, and fruits, and has a grocery area that sells a variety of cheap clothes, footwear and related travel souvenirs. The prices are relatively affordable. TIPS: It is closed from Monday to Wednesday. Don't miss the time for those who want to go. There will also be occasional night market activities. You can take the 55, 57, and 19 trams along Elizabeth Street. Visitors can also take the Melbourne free shuttle bus to QVM. Of course, there is also self-driving. Date of experience: December 2015 Thanks to YoYoYoYolanda",Neutral,Positive
170,"October 30, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or170-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 最近的woolies在哪我宁愿去Woolies而不是这些烦人的市场。在Woolworths你不会觉得疲惫，反而觉得在路过一些商店经营者的时候应该不时的洗个澡。感谢 385reecer ,"Where are the recent woolies? I would rather go to Woolies than these annoying markets. At Woolworths, you will not feel tired, but instead feel that you should take a shower from time to time when passing by some store operators. Thank 385reecer",Negative,Positive
171,"October 26, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or170-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 买纪念品的好地方这里的商品多元，绝对是买纪念品的第一选择，而且价格也相对其他地方便宜，多走多看多比较，同一种商品可能好几间商店都有卖，品质有差，价格也有差，所以不妨多预留一点时间。另外，如果逛累了也有美食街于市场内，相当贴心。感谢 yingtzuc ,"A good place to buy souvenirs. The products here are diversified. They are definitely the first choice for souvenirs. The prices are also cheaper than other places. You can buy more and see more for comparison. The same product may be sold in several shops, with poor quality and price. There are also differences, so you might as well allow more time. In addition, if you are tired of shopping, there are also food courts in the market, which is quite intimate. Thank yingtzuc",Neutral,Positive
172,"October 26, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or170-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS," 墨尔本必去景点墨尔本是一个华人很多的地方，有时会以为自己在亚洲，但来到维多利亚市场，地如其名有独特的西方氛围，且贩售的商品从吃的到用的全都有。这里也有很多异国小吃，喜欢尝鲜的你一定要来逛逛，而且这里的店家都很亲切，光是这点就让人心情大好。我特别推荐""甜甜圈""跟""现榨蔬果汁""，甜甜圈便宜又好吃，它的甜甜圈是里面有包料的那种，朝着排队人潮跟过去，就可以找到甜甜圈餐车囉!果汁部分，身为旅人出外比较少吃到蔬果，这时果汁就是我们的好伙伴，价格也算合理，推荐给大家。感谢 yingtzuc ","Must-visit attractions in Melbourne Melbourne is a place with a lot of Chinese people. Sometimes you think you are in Asia, but when you come to Victoria Market, it has a unique western atmosphere as its name suggests, and the goods sold are everything from food to use. There are also a lot of exotic snacks here. If you like to try it, you must come and visit, and the shops here are very friendly. This alone makes people feel good. I especially recommend ""Doughnuts"" and ""Freshly Squeezed Vegetable Juices"". The doughnuts are cheap and delicious. The doughnuts are the kind with the packing material inside. You can find sweets when you follow the crowds in the queue. Food truck! For the juice part, as a traveler, I rarely eat fruits and vegetables when I go out. At this time, juice is our good partner. The price is reasonable and I recommend it to everyone. Thank yingtzuc",Positive,Neutral
173,"October 21, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or170-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 早起的鸟儿有虫吃维多利亚女皇市场就在我们入住的酒店后面，是南半球最大规模的露天市场。这里停车第一小时免费。市场里什么都卖，从瓜果蔬菜，到日用品，服装鞋帽，甚至还有旅行纪念品。个人感觉，水果蔬菜很新鲜，值得买。其他小物件总有点廉价品的感觉。  >  >  >  >体验日期：2016年10月1  感谢 steffilx ,"The early bird catches the worm. The Queen Victoria Market is just behind the hotel where we stayed. It is the largest outdoor market in the southern hemisphere. Parking here is free for the first hour. Everything is sold in the market, from fruits and vegetables, to daily necessities, clothing, shoes and hats, and even travel souvenirs. Personally, fruits and vegetables are very fresh and worth buying. Other small items always feel a bit cheap. >>> >Experience Date: October 1, 2016 Thanks to steffilx",Neutral,Positive
174,"October 17, 2016",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or170-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS," 传统市场假日人很多,热闹,路上有一台餐车,卖类似甜甜圈的甜点好吃,市场内很多卖明信片的店,比外面便宜很多,还有一些纪念品例如袋鼠之类的,价钱都比外面商店便宜,市场内的蔬果都摆放得很整齐,干净.在市中心,走路就可以到达的在地传统市场,很适合观光客去参观,享受在地生活.感谢 GGTIEN ","The traditional market has a lot of people on holidays and it is lively. There is a food truck on the road that sells desserts similar to donuts. There are many shops selling postcards in the market, which are much cheaper than outside. There are also some souvenirs such as kangaroos, which are more expensive than outside. The shops are cheap, and the fruits and vegetables in the market are neatly arranged and clean. In the city center, the local traditional market that can be reached on foot is very suitable for tourists to visit and enjoy local life. Thanks GGTIEN",Neutral,Positive
